text,label
"i'm a non voter pero grabe the feels, tangina ni binay ang yabang mo kasi ang dami mo nanamang pinerahan",1
""" Only Binay "" ruins my skin.Shit.",1
Nabubwisit talaga ako sa commercial about binay.,1
Mar Roxas calls for unity &amp; decency while some of his fans are calling other supporters dumb &amp; retards.,1
"Me: Parang tanga yung commercial ni Binay, 'no?Nanay: Oo nga, Pandak? Nognog? Nakikita naman ng tao ginawa pang commercial.????",1
"crush: crush mo ako, yes or nobinay: ha. ano, naka blue ka. dark blue? pero blue pa rin. responsible mining.",1
Puro na lang ni kay Binay ang commercial haw? ?????? start na sng campaign haw?,1
KAPAG NAHABOL NI ROXAS TONG 5M VOTE LEAD NI DUTERTE ABA PUTA,1
Kahit ano pa mang ginawa ni Binay wala parin kayong karapatang husgahan siya.  #NogNogHambog,1
#ALDUB14thWeeksary,1
Bwiset ung commercial ni binay,1
bigla akong kinabahan kay roxas kasi kayang kaya pa mahabol yung kay duterte jusko wag naman sana lord,1
Baka pag gising ko bukas si Mar Roxas na presidente ha? Nako po. #Halalan2016 hahaha,1
"@alvinelchico too late! Ambitious American Poe is for White Haus, @MARoxas for Malacanang! Sigaw ng mga Duterte Mabuhay ang NPA!",1
Yes or no. Kaines si binay,1
Binay- Nasaan?,1
KINGINA!!!! I HEARD IT THE SECOND TIME AND I HEARD IT CORRECTLY! WTF BINAY. WAG MO KAMI IDAMAY SA KAGAGUHAN MO.,1
Tang-ina mo mar roxas. Desperado kna. Ulul! #dayaangmatuwid,1
Mar Roxas! Mandadaya eh https://t.co/LN38NFFFh7,1
Presidentiable Mar Roxas offered 100M to ALDUB for campaign which was rejected. Ano ka hilo? #ALDUBTheRing https://t.co/G3ezE2Y63h,1
RT @lotiabad: ang oily ni Binay kanina. di ba sya nagpowder man lang? may aircon naman dun -.-,1
"Paano ka ba naman hindi mabubwisit sa mga Pinoy, maliwanag pa sa sikat ng araw na corrupt si Binay, nangunguna pa rin sa survey! #inthenews??",1
WATCH: Mar Roxas @MARoxas grilled on CNN https://t.co/FyLTDrwbtk #RememberYolanda #RememberHaiyan #YolandaPH #Haiyan #neverforget,1
"""NO TAX"" daw pag naging presidente si BINAY.Palaka ka ng taon! Don't me.",1
"APEC 2015: Mag-ingat po yung World Leaders natin sa NAIA, sa laglag bala. Charet. Pero mag-ingat tayo tsaka ang BS ni Mar Roxas UGH",1
"Hoy Roxas. Kahit mag fusion pa kayo ni Poe na parang si vegetta at goku, 'di mo ako makukumbinsi na wag iboto si du30. So shut up na lang??",1
Mar Roxas next to Mayor Duterte. Omg. ???????????? #HalalanResults,1
"Tama si Duterte, Mar Roxas is a Weak Leader, last minute naghahanap kakampi matapos di umangat sa paninira #AyawSaDILAW",1
Laki ng bayad ni mar roxas at binay puro sila commercial,1
"RT @shahajailon: ""Kaya sa nognog, nognog din ang..."" Nakakapikon na tong si binay. Puro kasinungalingan ang tv ad",1
Really?This is your last resort Roxas to Poe?Lame move.Takot lang kayong makulong 'coz you know Du30 is not joking to put you all to jail.,1
"Epal: Liberal Party, VP Binay, Grace Poe, Alan Cayetano #AlDubTheRing #ALDUBWishMoKayaKo @CocaColaPH",1
#YouthForMiriam https://t.co/8TPJZF9D29,1
"Isang intro pang walang kwenta, ililipat ko na to sa laro ng San Miguel. Isang declaration pa Grace Poe hahaha",1
ABSCBN WORST STATION,1
Puro si binay nakikita ko sa tl ko puta,1
"Yung nanghipo sakin kanina sa bus papuntang SM North, tangina ka ipapabaril kita kay Duterte tangina mo gago ????",1
Eh pg si binay? Puta ninakawan yung mga taga makati city. Boom,1
"Nognog,pandak, laki sa hirap. Yan si Binay.Hahahaha. Ang itim niya… https://t.co/j8eLz70rab",1
Only Binay can make me badtrip this much.,1
Nakaka inis yung mga sumisigaw ng ONLY BINAY!! Leshe #PiliPinasDebates2016,1
Ngaman may nagboto di kay duterte sa roxas? pta!  Di kayo mapapansin ni duterte! Pwe. Sunod rin sa uso e.,1
??????,1
"Open Letter to Mar Roxas‘GIVE IT UP, MAR, IF YOU CHEATYOU’LL DESTROY THIS COUNTRY’By Manny PiñolDear Mar,... https://t.co/T4HpXSABHs",1
Grabe ka binay... Bakit naging bise?,1
#LabanLeni,1
Like why would you,1
Sana for one day man lng mwla s tv ung commercial ni mar at ni binay,1
Grace Poe talks as if she can easily solve the problems here in our Country if she wins. She can't even fix her own citizenship issue. #bruh,1
Arestuhin na si binay.. diba resigned na sya as vp.. wala na sya immunity ngaun so pwede n sya arestuhin!! https://t.co/O5WHHZgQX3,1
Pinaka the best si MAR ROXAS naging magician siya dahil naglaho ang yolanda funds na parang bula. Siguro binili... https://t.co/4s9f4oqeZW,1
@maryquiara wala naman ako medyo prob sa vp wag lang si trillanes at chiz. Pero yung nauna pa si poe at binay???? Hay,1
Kairita talaga yung commercial ni Mar Roxas e kala mo naman talaga matuwid yung tinatahak na daan leche.,1
2 of the country's top 3 corrupt families - Marcos at Estrada. Binay na lang trifecta na. Bolahan na ba? Tsk! https://t.co/ZVdf4O3CGV,1
"Mar Roxas? Wow, NO. Lol. Pag isipan niyo mabuti kung sino iboboto niyo. Wag kayo puro kaugukan please. Sns",1
"ako: uy, ang gwapo mo naman. kmuka mo si JB.siya: eh? justin beiber ba?ako: hindi. jejomar binay! ./.",1
                            Yan si Binay.,1
BREAKING: @MARoxas calls on Sen. Grace Poe to meet w/ him for unity against looming dictatorship #VotePH2016 https://t.co/orhCwNtmfB,1
I am not for @SenGracePOE however this #SelfishPoe hashtag which is promoted by the Roxas camp is pretty much shows how Disente they are :),1
"""Black propaganda"" . . . Nako Binay kasalanan mo to!",1
"Di ko talaga ma gets si Grace Poe, dinamay nanaman di FPJ ng walang sense. ?? #PiliPinasDebates2016 #Halalan2016",1
Wag kami Mar Roxas. ??,1
Sa oras na lumabas na naman yung commercial ni MAR ROXAS na nangangampanya! Jusko nakakairita na. ??,1
"If Mar Roxas wins ""May God help the Philippines."" #DuterteTillTheEnd #RoRoVsDuterte",1
Kaloka yung commercial ni binay ??????,1
Ang daming pera ni grace poe. Dami political ad. Dami airtime #piliPinas,1
Si Binay sinungaling,1
Ilang araw na lang di ko na makikita pagmumukha ni Mar Roxas sa tv. Sa wakas di na masisira araw ko sa kadramahan nya HAHAHAHAHAHA,1
 #OTWOLLoveShots,1
Kawawa naman sI VP BINAY,1
"@v_vangogh Isa pa itong si Binay sa semento yata kumuha ng kakapalan ng mukha, Wala ding kahihiyan.",1
"May pera po ang #China,kailangan po natin ng capital Let's J/V with ""moneyed"" China #Binay  https://t.co/mYHe7N5REW https://t.co/7rcL33JdfH",1
I don't know how Mar is enduring the pain of the past. After being lambasted by Binay then now? MADALA KA NAMAN MR. OLATS!,1
Magsanib pwersa daw si poe at mar. Sama nyo na si binay sainyo tas duterte/miriam. Ewan ko nalang kung manalo kpa mar hashaha,1
Engot lng di boboto kay du30 at marcos,1
 #NogNogHambog,1
Tang ina mo GRACE POE HAHAHAH SINAYANG MO LANG PERA MO!!! NAG VICE PRESIDENT KA NALANG WALA KA PA SANANG PROBLEMA,1
Komedyante pala tong si Binay. #ALDUBMoreThanWords @ Salarda Residence https://t.co/H4llGTJa5G,1
It hurts me to say this. But so is MAYOR du30. Ganun din si Binay nun. Purket senatorBBM,1
"NO TO MAR ROXAS... Marami na masyado ang EPAL. Puro salita, pakitang tao lang sa gawa... ??????#MDSforPRESIDENT #Miriam2016",1
Mirriam at the bottom? That's very unacceptable while seeing Roxas and Binay over her ?? #votebuyingPamore,1
@spcalinares @GraymarSy @KNSquad07 lalo na pag nanalo c mar roxas pucha never wanted to hear abs ahaha #ALDUB26thWeeksary,1
Pag nanalo si Mar Roxas yayaman lalo ang mayayaman at lalong maghihirap ang mahihirap.,1
Kahit anong gawin ko bakit di ko ma appreciate si mar roxas.,1
Wag naman sana at the last point si roxas ang mananalo at obvious na talagang may dayaang nagaganap! #halalan2016,1
#PiliPinasDebates2016,1
"Wala akong pake kay binay, tanginang nognog yan. Baluga bwisit loljk",1
"RT @cocoy: CNN says VP Binay: Public fed up with incompetent, insensitive leadership https://t.co/ceO7MdOi8E"" target=""_blank"">https://t.co/ceO7MdOi8EPublic says: No. https://t.co…",1
binay : kaya pala ang traffic sa nuebe e!,1
"Kung makapagsalita si Binay sa administrasyong Aquino, parang hindi sya bise presidente ng Pilipinas. Hay nakuu! #Bandila #Duterte2016",1
"Bwiset naman yang #TanimBala scam takot na tuloy ako mag abroad. Grace Poe, solusyunan mo naman!",1
Binay corrupt,1
Magkano ba binayad ni MAR ROXAS sainyo? Hayyyss tikas niyo ei..,1
"""Nognog din ang ating iboto"" di exact yan pero bat ganun yung commercial ni binay? ??",1
Lakas naman maka p*tangina ng commercial ni binay lol #ALDUBTheRing,1
"WALA AKONG PAKE KUNG MAHIRAP KA NOON, BINAY. WALA.",1
"Hahaha I'm liking Poe now more than ever! Burn Mar Roxas, Burn! ?????? https://t.co/hzomIX45N2",1
I just thank the social media. Mar Roxas won't win,1
#TheMaineReasonWhy,1
That ad that says Binay accomplished a lot of shit (maraming nagawa) is total bullshit.,1
"Mayor Duterte was right Mar ""desperado"" Roxas is a weak leader # Ayawsadilaw",1
"quotang quota na sa pity to appeal si Binay using the term "" Nognog"" to describe himself",1
Buti pa nga si Binay kahit nangungurakot maraming nagawa. Pero yung ibang kawani ng gobyerno kurakot lang ng kurakot! ??,1
Mar Roxas obviously looks so desperate in all his tv ads. ??????,1
• Binay: TRUE DARKNESS,1
Luh. Ang bobo pala talaga neto ni Mar Roxas,1
#2016,1
yan si binay ?????? samoka,1
So I just heard here in our barangay someone is into making people go for vote buying—Mar Roxas is giving away 500 pesos in 70% voters here,1
Nakakainis si Binay hahahahaha #1Mister5Misis,1
@alecadriano @joycepring a slutty Nancy Binay costume won't be worse? O.o,1
Ugh nakakairita ads ni Mar Roxas ????,1
Nakakainis si Mar Roxas. Wtfffffffff.,1
"ANG BANGO NG MGA REPORTS PARA KAY ROXAS. PERO PAG KAY DUTERTE, PURO NEGATIBO!#JunkBiasedMedia",1
binay's pity party,1
"Binay: Nognog ako, pandak ako.Roxas: Hindi ako paawa, walng drama, di ako magnanakaw.",1
"Dear Binay, wag po ninyo bastusin ang world heritage. GAGO Kayo ng mga supporters mo!!!  https://t.co/a69MUY7lLV",1
Ano susunod? Yung inakala mong chocolate ang balat ni Binay yun pala putik.,1
OA naman ni Mar. Si Binay nga may katukayo din pero hindi naman niya pinadisqualify... Di ba?! Yung Archangel Lucifer.,1
"RT @inquirerdotnet: Trillanes: Poor turning blind eye on Binay’s lies, corruptionhttps://t.co/ZY99JLma5N | @YGonzalesINQ #VotePH2016 https…",1
"Poe, Binay and Roxas all have premature campaign ads on TV. Miriam? None. Not even a single print ad. And people hate her?",1
Puro sa line-up ni Binay mga palpak na tumatakbo. Kawawang Pilipinas,1
"Roxas is the least ePal in fairness to him unlike the worst Binay, huh!  #stopbinay https://t.co/2OaliYfbAj",1
"So pag nanalo si Mar Roxas ngayon eleksyon matic na dinaya yon? Ba't kailangan mandaya? Well, hindi nman ako botante so shut'up nalang ako ??",1
"'PAG IYANG PUTANGINANG MAR ROXAS NA IYAN AY NANALO, ABA'Y NAGKADAYAAN NA SA PAGBOTO #AyawSaDILAW",1
Puta ni binay feeling gentleman eh.  Hahahaha,1
One Negro Like You. Binay.,1
"Ako Hindi nata2kot maging presidente c du30 kasi hnd ako kriminal,d shabu pusher,d user,d magnanakaw bakit c Mar roxas takot na takot na???",1
"half of the columns in newspaper talks foul of duterte, this is unjust",1
Don't vote binay or marcos place,1
"RT @krptons: Ideal slogan for Binay: Only Binay touches my skin, who touches yours? Lol",1
"My opinion, Mar Roxas is obviously a traditional politician.",1
@dyeyprilemeri @krnysbl wtf babe?! Pinagpalit moko kay Binay? Kapwa ko pa ?? HAHAHAHAHA,1
@govph why is the palace and DILG Sec. Mar Roxas so silent about the issue with INC?! #MissingInAction #WeakLeadership #NoToMar ????,1
#DuterteTillTheEnd ??,1
Grabe tong si Binay. Kumu quota sa ads ah????,1
DUTERTE TILL THE END,1
"Nice Try Roxas ?? Wag ka nalang pumasok sa Politika mas mabuti ?? Lord, PH VOTE DUTERTE na yan Please? ??#DayaangDILAW ?",1
"Even in his ads, VP Binay was lying. No truth to Binay advertising. If in the ads he is lying, what more when President? #PoliticsPH",1
lies lies lies mar roxas.,1
How many times I am going to convince you guys that Roxas is a greater evil than Binay. Tira nang tira kay Binay tikom naman 'pag kay Roxas.,1
@SOLITUDEUNICE gago hahhahaha calling the attention of jake ejercito substitute binay pls,1
@Estradakarenc @theNAVIncicode mura yan ni binay ano ka ba! ??. PUNYEYA!,1
Di ba INC si Kathryn Bernardo? Pero yung iniendorse niya ay si Mar Roxas. Haha! Disadvantages of being an INC cult member. ????,1
"""@MisterBanatero: Kailangan bang apihin at laitin ang mga guro o teachers? No to Binay kapag ganyan #NogNogHambog""",1
 angat prin sa ratings ikaw desperadong desperado na.hahaha nkakatawa ka,1
"Nakakainis yung commercial ni binay na nognog, pandak chuchu. ??",1
Gonna dress up like Binay for Halloween ??,1
#KathNielASAPMayPasabog https://t.co/kWFegHXQ9L,1
"RT @Chip2chip2: @assiprofm Yes! Very happy. Minsan napapagalit ang mga kapalmuks na Marcoses, Binay clan, Estrada &amp; GMA dynasty pahabol pat…",1
President Putin of Russia. No entourage. VS our VP and BSP President. Tangna talaga si Binay. Pabebe? https://t.co/Kj4nLsc9Ki,1
Ano na naman kaya way ni Binay para ipahiya sarili niya mamaya. Dati kodigo. Baka ngayon may dala na siyang solman. ??????,1
MINALIIT NIYA ANG MGA TEACHERS. YAN SI BINAY! ONLY BINAY ONLY BINAY #NogNogHambog,1
Binay topping the survey for 2 consecutive months is scary as hell! #inthenews #madamingtontasapinas #prayforthephilippines ????,1
WTF? MAR ROXAS PANG SECOND PARIN? KAIRITA. DI KO TATANTANAN ANG PAG MONITOR DITO QUEEN YNANG MINION TO. (3RD),1
Desperate times call for desperate measures. Nakakahiya si Poe! ???????? #DU30 #DutertePaRin #Duterte2016 https://t.co/qvBgwhNcrn,1
HHAHAHAHAHAHHAHHA di talaga Bias ang ABSCBN LOL. di maka MAR ROXAS at LENI R. (diko alam partylist nila :(( ),1
Sorry to tell this but it seems Binay is becoming a nuisance candidate.,1
Mar Roxas supporters are desperate. Lahat ng issues pinapatulan at pinapalaki.,1
Imagine a scenario where Binay wins the presidency and the Philippines becomes Republic of Corruption.,1
"Sana Hinack nio na lang accnt Ni BINaY, ROxas at POE.. TUtal malapit na election, dun kyo magsabi ng hinaing nio!! #ALDUBTheVisitor",1
#2 nas Mar Roxas. Huhuhuhu,1
@NicasdfghjkLary @Harianedniden @ABSCBNNews wow iba iba pananaw hahaa sabagay dito rin samin puro Mar Roxas-Robredo kaloka,1
@iamcaaarl ina nya kamo. Muka syang burat ni binay,1
If Marcos or Binay would win this election then I guess hindi pa din alam ng mga Pilipino ang worth natin. Kailan pa? #PHVote #NeverAgain,1
HAHAHAHA! FACEPALM MAR ROXAS https://t.co/oMWcLhSpUo,1
"Oh, no. Binay? Really, people? UGH https://t.co/nBtfkv3VT5",1
"""Sino ba si nognog?"" Puta hahahahahahahahaha! Ano ba binay!",1
"Me to Roxas: Usap tayo,  kingina kang ulol ka, ano na namang kaestupiduhan ito #PiliPinas #DU30",1
BINAY MUKA MO HINDI KA MANANALO (sana) MAHUHUKUMAN ANG MUKA MO,1
#ALDUBUNTOLDStories,1
"epic fail un pagfocus kay Binay knina sa crowd, nagblend lng sa dilim nde xia makita! #PiliPinasDebate2016",1
#SoShutUpNaLangSeries,1
Wait. Di pa daw nakaka-move on si Binay.,1
yung ad ni binay nako,1
Nakakairita pagmumukha ni Binay.,1
DUTERTE TILL THE END https://t.co/wA5L9oQ33O,1
I actually tell my studes I am stressed by the thought of Binay winning next year. I explain why..,1
Tang bINAy mo Poe Mar! HAHAHAHAHAHA #HalalanResults,1
"Binay: ""Tatanggalin natin ang corporate tax. Para income tax, para wala ka nang bayaran.""Besh saan tayo kukuha ng nanakawin mo besh? ??",1
"A nation led by Mar Roxas is a nation full of bloated ""tuwid na daan"" adhering crooks who are insensitive to the plight of the public.",1
"Sabi sa balita si Roxas naman pala talaga ang top ads spender! Siniraan pa si VP Binay, haaay. #GoBinay #OnlyBinay #BinayPaRin",1
"Grabe, Binay booed at Sinulog. Om",1
Enrile to raise Mamasapano issue vs Roxas if admin uses corruption vs Binay https://t.co/iaOxvsTUnV,1
"Boy:Ano ba gusto mo sa isang lalaki?Girl:NOGNOG,PANDAK,laki sa hirap at higit sa lahat maraming nagawa.Ay, pistilan si BINAY ata type neto",1
RT @DProbinsyano: May nagbubuhat ng sariling bangko... etong si Binay kulang na lang magpabuhat habang nakatungtong sa bangko!  https://t.c…,1
RT @_karissaaaaa: Mar Roxas is just PNoy v2.0 Extremely stupid! #NoToMar #TanimBala,1
"What enrages netizens:Poe's praying pics, Poejuangco ??Binay's 16B stolen funds ??Duterte's murders, womanizing ??Mar's comics ????????????Fun.",1
Nakakabwisit yung campaign song ni binay,1
Nababadtrip talaga ako pag nakikita ko advertisement ni Binay. Badtrip ka Binay,1
Fyi sa mga nagbubulagbulagan. Dapat makita to ng mga tatakbo sa #Halalan2016 lalo na si Binay. https://t.co/EVOwoGl3D8,1
Shunga mo Binay. Nag-apologize si Duterte.,1
Yung papa ko inis na inis pag nadadagdagan si MAR ROXAS. #DU30kami,1
My Reaction on the Unofficial election returns.  #DayaangDILAW #Election2016 #Halalan2016 #Roxas #AlamNaThis https://t.co/IS5Xgd1lDe,1
"AN OPEN STATEMENT FOR THE CAMPAIGN MANAGERS AND STRATEGISTS NGA MGA BOBO OF POE, ROXAS AND BINAY! MAY IT BE... https://t.co/3hUEus90nG",1
@DZMMTeleRadyo @tedpaylon Binay and roxas are the nightmare of this country. Shut up casiple!,1
@raggster @Paulelli plot twist. The 500k card was printed by the Binay camp. Binay gets the money. :-P poor Digong supporter.,1
Yung mga kababuyang ginawa ni Binay ang kalkalin niyo wag yung mga ipangbabash kay Yaya Dub! Bakit ang taas ng rating niya sa surveys!,1
"Sabi ni Abby Binay sa kanyang campaign as Makati mayor, “Ipagpapatuloy ko ang nasimulan ng aking ama.” --Medyo nakakatakot ito.",1
"not listening si Binay, pinakamababa nga daw yung 21% na walang trabaho sa admi. Aquino. LOL. Sabi pa taas daw ng pa taas. Lol.",1
"@ImTwoRon Oo, BINAYhay ko ang twitter ko para suportahan si Binay. Hahaha LOL!",1
Jusko binay isip bata inaaway nanaman si Roxas. Palibhasa totoong magna pwe very wrong ???? binay ???? #PiliPinasDebates2016,1
Kaya siguro nagboo ang mga LP sa sinulog kasi talo na si mar roxas! Go Binay! #binayforpresident #NogNogSinunog  https://t.co/to5Cmlag8d,1
Hoy! Kung mananalo yang si Palengke Boy ewan ko na lang! GOOD LUCK! Sa inyo!  DUTERTE TILL THE END SAYANG POE https://t.co/8mMg2p38SS,1
Roxas to Poe grabe kau hinde na kayo nahiya magsa2nib pwersa kayo lahat para ky Duterte kakaiyak grabe sobra na kami naaawa sa mayor namin.,1
Bobo si Daniel kasi pinili nya si Mar Roxas!? Lul! Mas bobo kayo kasi pinili nyo sa d30 na mamamatay taoooo!!!!!,1
Siguraduhin niyo lang na si Mayor Duterte ang panalo paggising ko pag si Roxas yan babatuhin ko si Korina ng Sandugong tsinelas ????????,1
si Duterte at si Poe una sa survey malaking kalokohan #OnlyBinayUNAsaSeniorCitizen,1
"Ang daming commercial ni BINAY, daming nakurakot ah? :)",1
"@manila_bulletin @SenGracePOE Definitely NOT you, NOT binay NOT duterte. No Trapo??",1
Mar Roxas pls shut up. Thank you.,1
bakit si roxas ayaw pumunta? di lang kasi boo abutin niya! GO VP BINAY! #binayforpresident #NogNogSinunog #onlybinay https://t.co/3uUDTORy10,1
"Meanwhile, Ombudsman upholds charges against VP Binay and Mayor Binay. Do we really want another President who is untrustworthy?",1
Hahha. Wala kang maloloko diyan binay. ?? https://t.co/1jtZig9V6I,1
f*ck you ka binay,1
Binay was an embarrassment. I have developed a strong... https://t.co/RUB7K66YpJ,1
"Imo, to vote for Binay is to vote for corruption.",1
"@Jsnbrrg pag si mar roxas naman, mapupunta ka sa tuwid na daan, pero di mo alam kung papunta saan. ?? oha ryhme!!! hahaha",1
Hindi tayo magkapareho ng buhay. Hindi ko gugustuhin na magkapareho tayo ng buhay. Hindi ako magpapatulong sa iyo. Kakaiba ka Binay.,1
Srsly Mar Roxas? Have you been watching the news lately? May pinaglalaban ka palang kontra bando eh. Tsktsk. You... https://t.co/sijZWsTyD6,1
#OnlyB1NAYPresidente  #Halalan2016,1
"Disgusted by the sponsored content I'm seeing on Fb against Grace Poe. Really? Debate her on issues, not propaganda!",1
"Dear Binay, why are you even on that debate?! You wasted 1 minute of my life",1
"If Mar feels *that* strongly about not letting Duterte win, why doesn't he make the ultimate sacrifice again?  #AtrasRoxas",1
Only Binay lalalalala,1
"@Politiko_Ph @VPJojoBinay @mannypinol DUTERT TO BINAY: MAGNANAKAW, OI KELAN LANG DYAN KA SA RILES SA MAYAPIS TUMATAI https://t.co/3MhMGiHbSe",1
@kenteresting SOBRANG DAMING LIBRE TAPOS AALISIN PA NIYA TAX NG 30k below. STFU ?????? don't us binay pls,1
Roxas at Trillanes magtago na kayo uunahin kayo ni Digong ??????,1
"how come Binay, Poe and Roxas have higher points than MDS???????? What's wrong people? What's wrong???? TELL ME!!!!!!!! TANGINA NIYO",1
Hacienda-Meron kaming mga properties. Pero ekta-ektarya lang yun at hindi naman hasyenda. Namana ko lang ‘yun .Binay https://t.co/mMA3SBRulW,1
"SHAME ON YOU! ""@ayeemacaraig: 3rd and 4th year students of Cavite State Univ were required to watch Binay speech, classes suspended #phvote""",1
"Puro salita, pero walang gawa. Yan si Mar Roxas. #NoToMarRoxas #NoToLP",1
"@attyvera Kung si noynoy ay si boy sisi. Pano pa pag si mar roxas na upo ""Bahala kayo sa buhay nyo"". #boywalampake #stupid",1
PAG WALANG NANALO SA TATLONG TO EWAN KO NALANG RIP PHILIPPINES,1
I don't think Binay's self-degrading tv commercials will be effective to the people. Parang paawa yung dating eh. #nognog #pandak,1
Nasusuya ako pag may nakikita akong Binay sa newsfeed. Hays,1
P*ta ka Mar Roxas ka! https://t.co/hfUYDY17Jo,1
Malapit na ang eleksyon. Ang daming nagtatransform. Hi vp binay :),1
"PAG YANG SI MAR ROXAS NANALO, DINAYA!?? #Election2016 #HalalanResults",1
Super obvious na pinapatamaan ni Roxas si Binay sa tv ad niya lol ang childish ng presidentiables ng Pilipinas :((,1
#AyawSaDILAW,1
BURN BINAY... OOOPS YOU'RE ALREADY BURNED https://t.co/eNFxOfVsFY,1
"Basta Grace is def not on my list anymore. Bilis bumaligtad ni ate, Duterte over Querubin as crime czar? Nasaan na integrity mo ateng?",1
NIRERESPETO PARIN KITA BILANG TAO PERO BILANG MAR ROXAS KADIRI KA TANGINAMO BOBO! HAHAHAHAHAHA https://t.co/MtkelWSUe3,1
ang bobo ni binay grabe,1
pathetic move Mar Roxas  #AyawSaDILAW,1
Kasalanan pareho ni Binay.,1
Me: ABA WAG MO KONG DINADAMAY DYAN.,1
Naku Duterte pinasaya mo lang si Binay sa pagtakbo mo tsk tsk.?? mahahati lang bot niyo ni Santiago????,1
"Kung gusto ninyong mapanuod ang Story nina Mar Roxas, Duterte etc! Hala mag sibayad kayo. Kung maka-Bash kayo.  #MMKIna",1
"mayor duterte is a threat for mar roxas because when digong won as the new president of the philippines, mar will be in jail. ?? #AyawSaDILAW",1
Nakakasawa ang ad ni Mar Roxas. ??????,1
Pera mo? Wow.,1
Magtulong tulong sana at magkaisa ang taumbayan upang makasuhan na at maipakulong ang mga Binay na nagnakaw sa... https://t.co/LU1Gjak2Sk,1
Tangina. Patakbuhin niyo na si Grace Poe kung si Binay lang mananalo.,1
"@Gianne1029 RT""@mauro_gia: UPLB students council denies VP Binay was heckled in forum. It was 1 of #BiasABSCBN highly-anti-Binay reporting""",1
Familiar faces? Endoring Binay? Ano ang common sa kanila? Corruption. Ewan ko nalang kung may magpapaloko pa.  https://t.co/c4HKIzMvtX,1
Wag ka na magsalita Binay pls,1
MyChoice MyPhoneLOISHUA,1
"LISTEN | Binay touts experience, competence, twits 'palpak' rivals https://t.co/oZ89Ve53qd https://t.co/x9ULx9eexD",1
Mar Roxas ko ya ??,1
I wanna be your Rody duterte in this world full of Mar Roxas. LOL #AyawSaDILAW,1
"It's the batteries of lawyer of the Binay's, against the ombudsman. Oh my, Phil. justice system seems so topsy turvy.",1
"@ABSCBNNews Kumusta po si Mar Roxas at Ma'am Korina? Sige, politika pa. #biasabscbn",1
Ano ba naman yan Mar Roxas. Umay na ha,1
"Naka 1 million something na si Duterte, 700k kay Poe at Roxas pero si Miriam p@%#&amp; nasa baba pa din?!?! 100k pa lang???? #AnongNangyariPinas",1
"Mar Roxas' campaign poster: Walang Drama, Trabaho Lang.Well in real life:Walang Trabaho, Drama Lang.#TuwadNaDaanDUTERTE TILL THE END",1
Seriously? Mar Roxas? https://t.co/MRxMm9DYam,1
"Nog nog, pandak, laki sa hirap yan si binay hahahaha",1
"Duterte fanatics in trying to spin his rape joke argue that Binay, Grace and Mar allied with convicted rapist Romeo Jalosjos (1/2)",1
"@logiestics and tagal na rin nung mamatay ang anak ni Miriam eh. si Ms Leni Robredo, she did not blame God naman sa nangyari sa husband nya.",1
"Parang bagay si Binay at Marcos. Naisip ko lang...  Para isang kampanya lang ng #NoToBinay #NoToMarcos Pero nakakatakot ahhh, lakas nyan.",1
"""@Paulelli: Stop meddling with INC – Binay tells DOJ | http://t.co/b6ipg6mkAn | Philippine News http://t.co/spxMBStdaj"" o ha?!",1
"@christophlouie7 Who knows what the next shtick a Miriam Santiago can come up with? Nevertheless, I never really buy her gimmicks",1
"Duterte: Dati nagpa-hostage ako in exchange for a child victim. Kung magpapa-hostage din si Mar Roxas, bibilib ako sa kanya. @gmanews",1
"The heck Only Binay ad is, of his projects are funded by PEOPLE's MONEY! So he's not the one helping!!!",1
Binay. You are so damn pathetic.,1
"Binay: Nakakahiya. Malapit na matapos ang 6 na taon, ngunit imbes na mawala o mabawasan man lang, mas lalo pang dumami ang mahihirap #PHVote",1
Ang pangulo ko ay si Mar Roxas dahil siya ang aking tagapagligtas. Repost this! magkakaroon ka ng sobre at... https://t.co/LkfwtqORpR,1
"Sinampahan pa ng kaso si Duterte? Wtf! Either Roxas, Poe or Binay lang may pakana nyan.",1
BAKIT KAILANGAN MONG MANDAYA MAR ROXAS? #Halalan2016,1
Ugh! Another annoying from VP Binay. ??,1
Tangnamwaa binay. Ginagawa mong gago at tanga mga Pilipino. Pagbuhulin ko kayo ni Mar Roxas e.,1
@cocoy @manaydo Ngayon alam na kung kaninong ideya ang nega ads ni Binay. #SanaySiPunoDiyan.  #NoToBinay2016,1
RT @cocoy: Grace Poe misunderstood this or was that her ignorance showing?  https://t.co/C32TjX6SNc,1
RT @ItsIMSoliven: nakakairita yung comercial nung kay binay litse ??????,1
Can we all stop accusing Mar Roxas of elitism? By nature of our pol system aren't all candidates elitists?,1
@frtzjeko @celinepryn sige ipagtanggol mo pa yang singit ni binay,1
"Poe, Roxas, Binay hit Duterte: Rape is a serious crime, not a joke | https://t.co/YjSWbEao0G #PHVoteDuterte",1
Sa subrang tawanan sa puregold sinita tuloy kami ni Binay  :D :D Hahaha #Laftrip #HotdogPaMore,1
"WALA TAYONG MAAASAHAN DIYAN KAY MAR ROXAS, DUTERTE NA TAYO #AyawSaDILAW",1
Badtrip talaga tong commercial ni binay buset,1
"MAR ROXAS, DAKILANG BOBO ?????? #Halalan2016 https://t.co/2UU2JoSUEj",1
